round,persons_alive,farms_open,bakeries_open,money_in_circulation,money_in_dead_balances,outstanding_debt,peer_lent,government_debt,government_bank_debt,bonds_outstanding,government_arrears,bonds_issued,coupons,bond_rate,government_cash,government_reserve_target,surplus_redistributed,tax_scale,government_outlay,tax_shortfall,tax_policy_step,consumption_tax,consumption_tax_scale,wealth_tax,wealth_tax_base,wealth_tax_scale,clearing_residue,negative_wealth_persons,wealth_tax_arrears,consumption_tax_rate_now,bracket_top_rate,bracket_bottom_rate,bank_retained_interest,cumulative_interest_paid,cumulative_write_offs,cumulative_credit_refusals,money_created,money_destroyed,credit_demand,tax,enterprise_tax,deposit_interest,buffer_pool,insurance_premiums,insurance_payouts,missed_payments,cash_banks,gi_created,demurrage_destroyed,demurrage_tax,account_fees,fees,trade_arrears,interest_rate,price_bread,price_grain,price_ticket,price_rent,price_wage,wage_bid_producers,bread_baked,bread_sold,grain_harvested,labour_offered,labour_sold,government_labour,unemployed,hungry,without_bread,half_meals,gluttons,bread_stocked,total_capacity,cash_persons,cash_farms,cash_bakeries,land_persons,land_farms,land_banks,landholders,gini_cash_persons,gini_net_wealth_persons,gini_income_persons,persons_below_meal,persons_income,bread_bill,gluttony_attempted,gluttony_refused,tickets_sold,n_greedy,hungry_greedy,hungry_others,cash_greedy,land_greedy,wealth_greedy,wealth_persons,bread_greedy,greedy_loaves,greedy_tickets,ration,tier_multiplier,tier_sold,tier_revenue,n_consumers,n_hoarders,wealth_hoarders,land_hoarders,shares_hoarders,greedy_land,greedy_shares,ticket_revenue,theatre_labour,cash_theatres,theatres_open,dividends,dividend_income_persons,share_price_mean,share_units_per_firm,founders_stake_pct,book_per_unit_mean,share_trades,share_trades_deferred,share_contracts_outstanding,share_seizures,share_volume,founders_stake_mean,outside_holders,forward_value_mean,coop_worker_open,coop_consumer_open,coop_member_open,coop_retained_reserve,coop_buffer_pledged,buffer_pledged_persons,patronage_wages,rebates,membership_capital,reserved_labour,coop_worker_hours,coop_members_worker,coop_members_consumer,worker_members,unemployed_members,unemployed_nonmembers,rebate_income_persons,coop_open,forprofit_open,cash_coops,coop_members,coop_capital,founder_capital,founder_debt,reserve_shortfall_owned,reserve_shortfall_coops,reserve_shortfall_forprofit,dividends_coops,dividends_forprofit,founders_cash,cash_forprofit,gini_net_wealth_all,n_workers,wealth_workers,n_landowners,wealth_landowners,n_farms,wealth_farms,n_bakeries,wealth_bakeries,n_banks,wealth_banks,wealth_government,land_price,deaths,closures,production_target_farms,production_target_bakeries,rung,system,seed,identity
62,64,3,3,2902.8486000000003,56.3985,2692.7793000000006,0.0,8191.241600000001,2555.2933,5635.948300000002,0.0,297.3022,21.43453312500002,0.00375,0.0,0.0,0.0,1.0,161.99055728229726,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.5,0.25,17.64419999999991,974.8865000000036,286.5409999999999,202,452.7132,237.3157,774.2135000000001,50.00899999999997,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,119.8984,0.0,0.0115848601993082,2.5473046875000005,3.3896611940298507,,1.0148121212121208,1.6550428889016544,0.6114512782876428,134.0,128.0,67.0,256.0,160.0,25.0,23,0,0,0,6,1.0,256.0,1791.0297999999998,670.7105,441.1083,95,1,0,16,0.2505646821175169,0.6214770823344173,0.1551539268043265,0,403.2833999999999,326.05500000000006,6,0,0.0,0,0,0,0.0,0,0.0,6180.774536363637,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6658315501067076,48,1054.7230000000004,16,5126.051536363637,3,2630.967190909091,3,441.1083,1,7.160599999999856,-2555.2933,15.115590909090905,0,3,67,67,7 + second theatre,debt,2,0.0
63,64,3,3,2807.6019,58.6468,2604.5867,0.0,8330.2491,2471.8484,5858.4007,0.0,412.9613000000001,21.12727512500001,0.00375,0.0,0.0,0.0,1.0,154.8186517668038,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.5,0.25,22.449999999999907,989.263600000004,286.5409999999999,204,160.4194,253.4178,372.7683,49.7225,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,113.6123,0.0,0.0095958588854012,2.496671538461538,3.3997411764705885,,0.983258208955224,1.639560489855665,0.5931077399390134,136.0,130.0,68.0,256.0,162.0,25.0,22,0,0,1,4,0.0,256.0,1688.8408000000002,687.2577,431.50340000000006,95,1,0,16,0.2125054893421574,0.6213072111873952,0.1309699380439115,0,395.3768000000001,324.56729999999993,4,0,0.0,0,0,0,0.0,0,0.0,6271.702472727275,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6660369968027988,48,1072.3451,16,5199.357372727272,3,2691.830281818182,3,431.50340000000006,1,11.966399999999949,-2471.8484,15.222181818181811,0,3,68,68,7 + second theatre,debt,2,0.0
64,64,3,3,2852.0799,60.8951,2653.7317,0.0,8474.926599999999,2524.8148,5950.111799999998,0.0,354.6397,21.961180375000016,0.00375,0.0,0.0,0.0,1.0,157.8461713905401,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.5,0.25,24.868699999999905,1003.1533000000044,286.5409999999999,206,298.66760000000005,251.9413,497.8206,47.496400000000015,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,117.4582,0.0,0.0107878567783315,2.4543800000000013,3.299112307692311,,0.9592968749999998,1.6362130366051744,0.5753145077408429,130.0,140.0,65.0,254.66666666666663,156.00000000000003,25.0,23,0,0,1,8,5.0,256.0,1767.0531000000008,621.2183,463.8085,95,1,0,16,0.2247809122501751,0.6268600782547897,0.1759473933035737,0,386.6062000000001,343.6132000000002,8,0,0.0,0,0,0,0.0,0,0.0,6280.461847761196,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6698846545432322,48,1052.9455,16,5227.516347761194,3,2745.3386731343285,3,463.8085,1,14.38510000000012,-2524.8148,14.748873134328358,0,3,65,65,7 + second theatre,debt,2,0.0
65,64,3,3,2791.8787999999995,63.1434,2598.3664000000003,0.0,8617.622999999996,2472.8646,6144.758399999997,0.0,316.3901,22.30577725,0.00375,0.0,0.0,0.0,1.0,155.79283694371753,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.5,0.25,27.4561999999999,1017.2575000000044,286.5409999999999,207,191.8195,249.77229999999983,182.6341,48.03369999999996,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,116.0899,0.0,0.0103152398287766,2.4764015503875974,3.25594328358209,,0.9495151515151516,1.609767120098039,0.5580550725086177,134.0,129.0,67.0,254.66666666666663,159.99999999999997,25.0,23,0,0,1,5,2.0,256.0,1701.3041999999998,623.5104,467.0642,95,1,0,16,0.1985458145139471,0.6263556580163416,0.1449178400476143,0,388.2868000000001,319.45580000000007,5,0,0.0,0,0,0,0.0,0,0.0,6325.822946875002,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6703730138029711,48,1067.2645000000002,16,5258.558446875,3,2800.0781531249995,3,467.0642,1,16.97260000000021,-2472.8646,14.389453124999998,0,3,67,67,7 + second theatre,debt,2,0.0
66,64,3,3,2771.965199999999,65.3917,2581.677,0.0,8760.621399999998,2460.3058,6300.315599999998,0.0,255.13770000000008,23.035340125,0.00375,0.0,0.0,0.0,1.0,155.89402286218373,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.5,0.25,28.43209999999992,1031.0536000000034,286.5409999999999,209,232.7066,250.37190000000007,433.7646,48.302800000000005,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,115.83459999999998,0.0,0.0127818376401004,2.4140503649635043,3.2849895522388075,,0.97085,1.6121633552781578,0.541313420333359,134.0,137.0,67.0,254.66666666666663,160.0,25.0,23,0,0,1,5,7.0,256.0,1689.181099999999,604.1092,478.6749,95,1,0,16,0.2075665808198421,0.6304573551389714,0.1609590791648911,1,389.554,330.7249000000001,5,0,0.0,0,0,0,0.0,0,0.0,6381.96819090909,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6735367778267614,48,1066.3583000000003,16,5315.609890909091,3,2858.010727272727,3,478.6749,1,17.94850000000012,-2460.3058,14.242727272727274,0,3,67,67,7 + second theatre,debt,2,0.0
67,64,3,3,2900.1985000000013,67.64,2712.5382,0.0,8903.899700000002,2596.1782,6307.721500000002,0.0,251.41600000000005,23.61831075,0.00375,0.0,0.0,0.0,1.0,153.68757431104555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.5,0.25,28.81169999999991,1044.7495000000033,286.5409999999999,213,379.39060000000006,248.9090000000001,670.6064000000002,46.336999999999975,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,114.637,0.0,0.0122019944932288,2.423218461538462,3.219952307692308,,0.9570843750000002,1.5875851371411371,0.5250740177233584,130.0,130.0,65.0,254.66666666666669,156.0,25.0,23,0,0,1,6,4.0,256.0,1752.6247,656.8514,490.7224,95,1,0,16,0.2246726643402319,0.6293349780333606,0.1489869254459972,0,377.2165,315.01840000000004,6,0,0.0,0,0,0,0.0,0,0.0,6486.153650000001,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6729165160714472,48,1083.0475,16,5403.106150000001,3,2913.15035,3,490.7224,1,18.328099999999875,-2596.1782,14.56275,0,3,65,65,7 + second theatre,debt,2,0.0
68,64,3,3,3002.5183,101.9397,2849.9737,0.0,9045.199600000004,2732.0314,6313.168200000003,0.0,354.29959999999994,23.64627649999998,0.00375,0.0,0.0,0.0,1.0,152.119500641801,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.5,0.25,29.62769999999989,1059.0720000000024,286.5409999999999,215,394.3345999999999,257.7151,591.7129,47.45390000000001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,112.91960000000002,0.0,0.0110728853035634,2.416556923076923,3.2411164179104475,,0.933598484848485,1.5921413885746611,0.5093217971916576,134.0,130.0,67.0,254.66666666666663,160.0,25.0,23,0,0,1,4,3.0,256.0,1823.0572,688.6732,490.7879,95,1,0,16,0.2382615432335308,0.6291880333565492,0.1592152201290069,0,381.8261000000001,314.15239999999994,4,0,0.0,0,0,0,0.0,0,0.0,6545.869234375,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6739021501945672,48,1093.4977999999996,16,5452.371434375,3,2971.782265625,3,490.7879,1,19.144200000000133,-2732.0314,14.356265625000002,0,3,67,67,7 + second theatre,debt,2,0.0
69,64,3,3,2825.9112000000005,104.0678,2676.5718,0.0,9187.278200000002,2560.4606,6626.817600000003,0.0,465.4394,23.666868624999985,0.00375,0.0,0.0,0.0,1.0,151.26049938340054,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.5,0.25,30.70479999999989,1074.086100000002,286.5409999999999,218,95.0507,269.5297000000002,279.0187,46.5161,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,112.1689,0.0,0.0112627100212114,2.393598507462688,3.184024615384617,,0.9423687500000004,1.6012572349847245,0.4940421432759078,130.0,134.0,65.0,254.66666666666663,156.0,25.0,23,0,0,0,5,4.0,256.0,1725.9242999999994,589.2619,510.725,95,1,0,16,0.2095373394635558,0.6299357874334579,0.178350901931124,0,375.7604,320.7422000000001,5,0,0.0,0,0,0,0.0,0,0.0,6579.104840909091,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674807822683327,48,1092.9479,16,5486.156940909092,3,3023.663277272727,3,510.725,1,20.221300000000102,-2560.4606,14.003977272727274,0,3,65,65,7 + second theatre,debt,2,0.0
70,64,3,3,3065.1877,157.51,2968.9593000000004,0.0,9327.095800000005,2856.8788,6470.217000000005,0.0,248.4732,24.84288512499999,0.00375,0.0,0.0,0.0,1.0,149.49572050119585,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.5,0.25,30.37359999999989,1088.2192000000018,286.5409999999999,220,556.9031,264.1844000000001,644.2624,47.33089999999997,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,110.7756,0.0,0.0134640311839104,2.4045333333333336,3.207702985074625,,0.9267999999999996,1.589812974100087,0.4792208789776306,134.0,132.0,67.0,256.0,160.0,25.0,23,0,0,0,4,4.0,256.0,1848.6789000000008,699.3409999999999,517.1677999999999,95,1,0,16,0.2515711735080115,0.6318288513881156,0.1655978484293248,1,378.9836,317.39840000000004,4,0,0.0,0,0,0,0.0,0,0.0,6665.50316875,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676473324736004,48,1103.0654,16,5562.43776875,3,3081.4720312500003,3,517.1677999999999,1,19.890100000000025,-2856.8788,14.135531250000009,0,3,67,67,7 + second theatre,debt,2,0.0
71,64,3,3,3007.9046,232.1529,2987.6102,0.0,9468.919900000004,2872.5972,6596.322700000003,0.0,496.9588,24.255837875,0.00375,0.0,0.0,0.0,1.0,149.90705423739976,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.5,0.25,31.66469999999989,1103.8032000000012,286.5409999999999,221,296.6129,279.2530999999999,383.8529,46.6308,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,111.01030000000002,0.0,0.0109987661910674,2.3789503759398496,3.206487878787878,,0.9234692307692304,1.5876269793993534,0.4648442526083017,132.0,133.0,66.0,256.0,158.0,25.0,23,0,0,2,6,5.0,256.0,1812.9090000000008,667.8797999999999,527.1158,95,1,0,16,0.2331441398189317,0.6306614787540974,0.1545956241917057,0,375.2501,316.4004,6,0,0.0,0,0,0,0.0,0,0.0,6714.315799999999,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6764738716935983,48,1122.5534,16,5591.7624,3,3138.8895999999995,3,527.1158,1,21.18129999999994,-2872.5972,13.901999999999994,0,3,66,66,7 + second theatre,debt,2,0.0
72,64,3,3,3145.1419,278.8195,3139.849700000001,0.0,9610.819600000004,3034.0385,6576.781100000004,0.0,413.5791,24.728824249999995,0.00375,0.0,0.0,0.0,1.0,149.05944668004486,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.5,0.25,0.0002999999998585,1119.4917000000005,286.5409999999999,224,470.0461,286.1422000000001,610.6512000000001,46.2588,0.0,32.4106,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,110.5762,0.0,0.0122414759378197,2.3795694029850742,3.168546969696969,,0.9299215384615384,1.5692731273455427,0.4508989250300526,132.0,134.0,66.0,253.3333333333333,158.0,25.0,23,0,0,2,7,6.0,256.0,1931.5764,670.4429,543.1226,95,1,0,16,0.2652979905428541,0.6306179434159067,0.1763298159200401,0,405.11819999999983,318.86229999999995,7,0,0.0,0,0,0,0.0,0,0.0,6808.359253846153,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6811036491142499,48,1130.9807,16,5677.378553846153,3,3195.943938461538,3,543.1226,1,-10.48299999999972,-3034.0385,13.852038461538458,0,3,66,66,7 + second theatre,debt,2,0.0
73,64,3,3,3168.7122000000013,280.3138,3181.3045,0.0,9759.671300000004,3051.8678,6707.803500000004,0.0,544.1187999999997,24.433323875000006,0.00375,0.0,0.0,0.0,1.0,153.25838576527426,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.5,0.25,16.390499999999857,1135.882199999999,286.5409999999999,225,322.93760000000003,297.873,324.42160000000007,44.016999999999975,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,114.76490000000004,1.4842,0.0108183758968854,2.3757637681159416,3.1983969696969687,,0.9232076923076924,1.486861188565733,0.437371957279151,132.0,138.0,66.0,253.3333333333333,158.0,25.0,24,0,0,2,12,6.0,256.0,1878.3022,724.1427,566.2673,95,1,0,16,0.2476183910927649,0.637182146318459,0.1333991168638679,0,364.1963999999999,327.8553999999999,12,0,0.0,0,0,0,0.0,0,0.0,6866.20249230769,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6830558043622941,48,1114.4308999999996,16,5751.771592307691,3,3255.214523076923,3,566.2673,1,5.907200000000103,-3051.8678,13.948823076923077,0,3,66,66,7 + second theatre,debt,2,0.0
74,64,3,3,3049.8446,281.8081,3070.2803,0.0,9891.0155,2944.9566,6946.058900000001,0.0,535.5576,25.14694862500001,0.00375,0.0,0.0,0.0,1.0,138.61253282486655,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.5,0.25,22.739599999999857,1152.609499999999,286.5409999999999,228,186.8459,304.2192,473.8525000000001,47.68160000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,100.1809,0.0,0.0112306840212568,2.41153768115942,3.199960869565216,,0.9415485294117648,1.5388158905661946,0.4242507985607764,138.0,138.0,69.0,253.3333333333333,164.0,25.0,21,0,0,1,9,8.0,256.0,1788.4714,680.7898,580.5834,95,1,0,16,0.2328341747595179,0.6393120659754488,0.1700466295303508,0,370.3742,332.7921999999999,9,0,0.0,0,0,0,0.0,0,0.0,6906.970361538457,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6843016491539142,48,1106.9279,16,5800.042461538461,3,3313.9634153846155,3,580.5834,1,12.25630000000001,-2944.9566,13.848115384615385,0,3,69,69,7 + second theatre,debt,2,0.0
75,64,3,3,2781.9613999999992,283.30240000000003,2807.9562,0.0,10028.829000000002,2678.7172,7350.111800000001,0.0,404.0529,26.039946375000007,0.00375,0.0,0.0,0.0,1.0,144.71706422702533,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,0.0,0.0,0.5,0.25,26.80439999999986,1168.7533999999985,286.5409999999999,229,28.0054,294.39430000000004,118.3626,47.6763,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,105.7072,0.0,0.0107461889161144,2.4297557251908395,3.1829867647058845,,0.9223865671641788,1.5805065948870145,0.4115232746039532,136.0,131.0,68.0,254.66666666666669,162.0,25.0,22,0,0,0,7,4.0,256.0,1634.0160999999996,563.3035,584.6418,95,1,0,16,0.1761874689836289,0.640747434948131,0.1672750549920225,0,375.8727,318.298,7,0,0.0,0,0,0,0.0,0,0.0,7003.992854411767,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6850931086425198,48,1112.2219,16,5891.770954411765,3,3371.547727941176,3,584.6418,1,16.321100000000115,-2678.7172,14.123227941176474,0,3,68,68,7 + second theatre,debt,2,0.0
76,64,3,3,3227.0935000000004,284.7967,3256.1050000000005,0.0,10166.068500000005,3119.6893,7046.379200000003,0.0,129.76110000000003,27.55482125000001,0.00375,0.0,0.0,0.0,1.0,145.42251483587702,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,0.0,0.0,0.5,0.25,28.32679999999985,1183.5991999999974,286.5409999999999,231,730.1887,283.56230000000005,914.1136,49.13940000000003,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,106.11739999999996,0.0,0.0125168656864965,2.4167375000000004,3.184947058823529,,0.9501746268656718,1.6292356297848507,0.3991775763658345,136.0,136.0,68.0,256.0,162.0,25.0,22,0,0,1,8,5.0,256.0,1889.1722,739.8829000000001,598.0384,95,1,0,16,0.2496063156656653,0.6414663828071965,0.1628409030334707,0,384.57600000000014,328.6763000000001,8,0,0.0,0,0,0,0.0,0,0.0,7046.7253582089525,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6857838489595989,48,1123.3014,16,5923.423958208954,3,3422.0481985074625,3,598.0384,1,17.84349999999995,-3119.6893,13.835798507462684,0,3,68,68,7 + second theatre,debt,2,0.0
77,64,3,3,2906.1484,311.5949,2965.8176,0.0,10314.9348,2835.6535,7479.281300000001,0.0,535.8701,26.41610875000001,0.00375,0.0,0.0,0.0,1.0,154.6513733281785,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.5,0.25,32.18629999999985,1200.7523999999978,286.5409999999999,232,19.9776,314.1245,85.86179999999999,47.8077,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,115.5572,0.0,0.0089589779868571,2.416680152671756,3.1914671641791075,,0.9429893939393938,1.60303551930147,0.3872022490748596,134.0,131.0,67.0,254.66666666666663,160.0,25.0,24,0,0,1,6,3.0,256.0,1705.5247000000006,596.5586,604.0651,95,1,0,16,0.1872177563963153,0.640929982043462,0.1489786484863349,0,386.47260000000017,316.5851,6,0,0.0,0,0,0,0.0,0,0.0,7169.579643283584,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6852208261564989,48,1134.0759,16,6035.503743283583,3,3476.694519402985,3,604.0651,1,21.70299999999997,-2835.6535,14.252619402985076,0,3,67,67,7 + second theatre,debt,2,0.0
78,64,3,3,3205.4900000000007,339.39750000000004,3293.4306,0.0,10454.6425,3166.8556,7287.7869,0.0,219.4586,28.039774125,0.00375,0.0,0.0,0.0,1.0,145.19559851390244,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.5,0.25,32.65509999999988,1216.3958999999977,286.5409999999999,236,622.1562,295.01200000000006,885.3639999999999,47.71389999999997,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,106.10289999999996,0.0,0.0135956452742177,2.402037857142857,3.2017164179104483,,0.9437530303030304,1.5987909713179171,0.3755861816026137,134.0,140.0,67.0,254.66666666666669,160.0,25.0,22,0,0,1,10,6.0,256.0,1858.943,717.3575,629.1895,95,1,0,16,0.2568033756279779,0.6455504087213655,0.1812363896540856,0,376.4829,336.2853,10,0,0.0,0,0,0,0.0,0,0.0,7213.974086363636,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6883261119150459,48,1126.8618000000004,16,6087.1122863636365,3,3534.668440909092,3,629.1895,1,22.17180000000008,-3166.8556,14.144840909090908,0,3,67,67,7 + second theatre,debt,2,0.0
