round,persons_alive,farms_open,bakeries_open,money_in_circulation,money_in_dead_balances,outstanding_debt,peer_lent,government_debt,government_bank_debt,bonds_outstanding,government_arrears,bonds_issued,coupons,bond_rate,government_cash,government_reserve_target,surplus_redistributed,tax_scale,government_outlay,tax_shortfall,tax_policy_step,consumption_tax,consumption_tax_scale,wealth_tax,wealth_tax_base,wealth_tax_scale,clearing_residue,negative_wealth_persons,wealth_tax_arrears,consumption_tax_rate_now,bracket_top_rate,bracket_bottom_rate,bank_retained_interest,cumulative_interest_paid,cumulative_write_offs,cumulative_credit_refusals,money_created,money_destroyed,credit_demand,tax,enterprise_tax,deposit_interest,buffer_pool,insurance_premiums,insurance_payouts,missed_payments,cash_banks,gi_created,demurrage_destroyed,demurrage_tax,account_fees,fees,trade_arrears,interest_rate,price_bread,price_grain,price_ticket,price_rent,price_wage,wage_bid_producers,bread_baked,bread_sold,grain_harvested,labour_offered,labour_sold,government_labour,unemployed,hungry,without_bread,half_meals,gluttons,bread_stocked,total_capacity,cash_persons,cash_farms,cash_bakeries,land_persons,land_farms,land_banks,landholders,gini_cash_persons,gini_net_wealth_persons,gini_income_persons,persons_below_meal,persons_income,bread_bill,gluttony_attempted,gluttony_refused,tickets_sold,n_greedy,hungry_greedy,hungry_others,cash_greedy,land_greedy,wealth_greedy,wealth_persons,bread_greedy,greedy_loaves,greedy_tickets,ration,tier_multiplier,tier_sold,tier_revenue,n_consumers,n_hoarders,wealth_hoarders,land_hoarders,shares_hoarders,greedy_land,greedy_shares,ticket_revenue,theatre_labour,cash_theatres,theatres_open,dividends,dividend_income_persons,share_price_mean,share_units_per_firm,founders_stake_pct,book_per_unit_mean,share_trades,share_trades_deferred,share_contracts_outstanding,share_seizures,share_volume,founders_stake_mean,outside_holders,forward_value_mean,coop_worker_open,coop_consumer_open,coop_member_open,coop_retained_reserve,coop_buffer_pledged,buffer_pledged_persons,patronage_wages,rebates,membership_capital,reserved_labour,coop_worker_hours,coop_members_worker,coop_members_consumer,worker_members,unemployed_members,unemployed_nonmembers,rebate_income_persons,coop_open,forprofit_open,cash_coops,coop_members,coop_capital,founder_capital,founder_debt,reserve_shortfall_owned,reserve_shortfall_coops,reserve_shortfall_forprofit,dividends_coops,dividends_forprofit,founders_cash,cash_forprofit,gini_net_wealth_all,n_workers,wealth_workers,n_landowners,wealth_landowners,n_farms,wealth_farms,n_bakeries,wealth_bakeries,n_banks,wealth_banks,wealth_government,land_price,deaths,closures,production_target_farms,production_target_bakeries,rung,system,seed,identity
23,44,4,4,3554.9076000000005,0.0,3532.004300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7,0.0,0.0,0.5,0.25,38.86810000000004,614.9998999999996,62.1248,515,29.5539,159.45569999999998,39.5929,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,10.6731,0.013029246406394353,3.8175957746478875,4.695070454545455,NaN,1.4501000000000004,2.709218888888889,24.315907090700538,88.0,71.0,44.0,168.33333333333334,86.66666666666667,0.0,21,4,3,5,0,0.0,169.0,1636.8787,908.8646000000001,1009.1642999999999,187,5,0,32,0.34695415204781876,0.32447997093454006,0.5331248474758195,7,292.3903000000001,271.0493,0,0,0.0,0,0,4,0.0,0,0.0,5313.723530769229,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9249290034791673,12,-12.057300000000005,32,5325.780830769229,4,-518.7961692307692,4,-858.3256,2,-22.903300000000172,0.0,20.383846153846143,2,0,44,44,0 bare bones,debt,10,-3.410605131648481e-13
24,41,4,4,3451.6636,0.0,3399.8160000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.5,0.25,38.648700000000034,633.9700999999998,90.8497,518,26.9986,130.2426,34.654,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,16.1719,0.013115508611220144,3.510105952380953,4.739391666666668,NaN,1.4853709677419349,2.732716666666668,23.586429877979523,72.0,84.0,36.0,157.66666666666666,72.0,0.0,22,4,4,1,6,5.0,159.0,1582.1607,884.2636,985.2393,187,5,0,32,0.3238087250077635,0.2662945386346136,0.614564301252599,6,243.5634,294.84890000000007,7,1,0.0,0,0,4,0.0,0,0.0,5555.1324,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8341371975849001,9,16.723999999999997,32,5538.4084,4,-495.21889999999996,4,-831.7779,2,-51.84760000000006,0.0,21.751500000000007,3,0,36,36,0 bare bones,debt,10,-3.410605131648481e-13
25,40,4,4,3368.6667999999995,0.0,3310.7909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,0.0,0.0,0.5,0.25,38.358000000000025,651.8302,96.5873,521,43.0884,126.08520000000001,46.6083,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,5.4988,0.013236523338988244,3.6214363636363633,4.605748648648648,NaN,1.3387937500000002,2.5893776315789485,22.878836981640134,74.0,77.0,37.0,155.66666666666669,74.0,0.0,20,3,3,1,5,4.0,154.0,1539.4625000000003,863.6205,965.5838000000001,187,5,0,32,0.3298862801140008,0.2529419889284463,0.4903626524274143,3,236.34199999999996,278.8506,5,0,0.0,0,0,3,0.0,0,0.0,5608.581664516126,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7980605597964374,8,19.796599999999998,32,5588.785064516126,4,-471.8766774193549,4,-800.9607000000001,2,-57.8759,0.0,22.280564516129022,1,0,37,37,0 bare bones,debt,10,-3.410605131648481e-13
26,38,4,4,3264.4820999999997,0.0,3196.7958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,0.0,0.0,0.5,0.25,37.42430000000003,669.1534999999996,105.464,526,21.217899999999997,125.40259999999999,27.121,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,5.4988,0.013355451326290999,3.643594666666666,4.5633605263157895,NaN,1.3797636363636365,2.6717923076923062,22.192471872190932,76.0,75.0,38.0,148.66666666666666,74.0,0.0,19,2,1,4,6,3.0,149.0,1505.563,835.1535999999999,923.7655000000001,187,5,0,32,0.28822791837583916,0.20797645127132136,0.5118877610409962,3,246.55609999999993,273.26959999999997,6,0,0.0,0,0,2,0.0,0,0.0,5185.715468750001,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7995071184659299,6,23.878600000000002,32,5161.836868750001,4,-469.99686874999986,4,-792.3063,2,-67.68629999999985,0.0,20.081906250000003,2,0,38,38,0 bare bones,debt,10,-3.410605131648481e-13
27,37,4,4,3167.383,0.0,3096.7823999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.5,0.25,36.58540000000003,685.8795999999996,107.5394,528,24.9653,122.0644,72.81080000000001,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013717734565496853,3.6504153846153837,4.6140694444444454,NaN,1.3731387096774195,2.7077545045045044,21.5266977160252,72.0,78.0,36.0,143.0,72.66666666666666,0.0,17,1,1,0,6,3.0,146.0,1451.03,809.0723999999999,907.2805999999999,187,5,0,32,0.2776709740760106,0.18788234223976952,0.5312841012610783,1,240.3662,284.7323999999999,6,0,0.0,0,0,1,0.0,0,0.0,5254.3037,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,17,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7542890837350205,5,24.578699999999998,32,5229.725000000001,4,-451.6653272727274,4,-758.3185000000001,2,-70.60059999999976,0.0,20.696454545454547,1,0,36,36,0 bare bones,debt,10,-3.410605131648481e-13
28,37,4,4,3073.4590999999996,0.0,3001.2803000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.5,0.25,35.00720000000002,701.8119999999997,107.5394,529,21.2789,115.2028,16.6107,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01333978638526793,3.774122058823529,4.616607894736841,NaN,1.3651575757575756,2.6883564102564086,20.880896784544447,76.0,68.0,38.0,146.0,78.0,0.0,17,2,1,3,1,1.0,145.0,1444.6591000000005,784.8167,843.9832999999999,187,5,0,32,0.2732644677211393,0.1869248305211586,0.48520264381959777,3,254.74200000000002,256.64029999999997,1,0,0.0,0,0,2,0.0,0,0.0,5233.039280645161,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,17,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7534768488132764,5,13.1826,32,5219.856680645161,4,-435.0778967741936,4,-771.1431,2,-72.17879999999991,0.0,20.59708064516129,0,0,38,38,0 bare bones,debt,10,-3.410605131648481e-13
29,37,4,4,2981.8724999999995,0.0,2908.121900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.5,0.25,33.435400000000016,717.2769999999992,107.5394,532,20.4861,112.07270000000001,15.534300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013826250692340876,3.6437705882352946,4.671014285714285,NaN,1.462010344827586,2.755677314814815,20.254469881008117,70.0,68.0,35.0,141.66666666666666,72.0,0.0,18,3,2,3,1,1.0,145.0,1451.9508999999998,741.4326,788.489,186,6,0,32,0.29520541098336195,0.19394698021014078,0.5741334402710527,3,240.80699999999996,247.77640000000002,1,0,0.0,0,0,3,0.0,0,0.0,5198.812336363634,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7617677747772378,5,18.742600000000003,32,5180.069736363635,4,-417.2432181818182,4,-776.1647,2,-73.75059999999985,0.0,20.477363636363634,0,0,35,35,0 bare bones,debt,10,-3.410605131648481e-13
30,37,4,4,2901.587599999999,0.0,2826.3759000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.5,0.25,31.974300000000024,732.2697999999996,107.5394,532,31.488100000000003,111.773,15.0342,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01384654953073166,3.662557142857143,4.648735294117649,NaN,1.3847571428571428,2.6435323809523816,19.646835784577867,68.0,77.0,34.0,141.33333333333334,70.0,0.0,17,2,2,1,5,4.0,144.0,1403.0593000000001,719.8184000000001,778.7099000000001,186,6,0,32,0.3221396504284837,0.19852509189651224,0.5222425765048091,2,223.82049999999998,282.0169,5,0,0.0,0,0,2,0.0,0,0.0,5410.073262068964,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,17,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7202318754455834,5,35.7832,32,5374.290062068965,4,-388.8006689655173,4,-735.4711000000001,2,-75.21169999999984,0.0,21.93015517241379,0,0,34,34,0 bare bones,debt,10,-3.410605131648481e-13
31,37,4,4,2805.3731000000002,0.0,2728.8437999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.5,0.25,30.65670000000003,746.9424999999998,107.5394,534,15.990300000000001,112.20479999999999,8.520900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013823962520459393,3.730049333333334,4.6039972972973,NaN,1.4530806451612903,2.6593697368421068,19.05743071104053,74.0,75.0,37.0,142.66666666666666,76.0,0.0,17,3,1,4,6,5.0,143.0,1363.8432,693.1175,748.4124,186,6,0,32,0.3019052772778126,0.19383182365491947,0.5148060031988342,4,247.1576,279.75370000000004,6,0,0.0,0,0,3,0.0,0,0.0,5161.040128571429,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,17,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7268714111016557,5,23.770900000000005,32,5137.269228571429,4,-381.114357142857,4,-715.2959000000001,2,-76.52929999999992,0.0,20.77135714285714,0,0,37,37,0 bare bones,debt,10,-3.410605131648481e-13
32,36,4,4,2718.3958999999995,0.0,2640.4507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.5,0.25,29.24080000000003,761.0848999999995,107.5394,535,25.2391,112.21629999999999,69.2484,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013948116157532973,3.7916040540540523,4.687927027027027,NaN,1.4381774193548387,2.6801421052631573,18.485707789709316,74.0,74.0,37.0,137.66666666666666,76.00000000000001,0.0,16,3,2,4,8,7.0,139.0,1334.1289000000002,670.8308999999999,713.4361,186,6,0,32,0.2780049984508828,0.16951610662732364,0.4360644098527764,3,248.27429999999993,280.57869999999986,9,1,0.0,0,0,3,0.0,0,0.0,5318.528799999999,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785769680302318,4,13.132000000000001,32,5305.3967999999995,4,-355.9118419354839,4,-699.7995000000001,2,-77.94519999999989,0.0,21.796209677419355,1,0,37,37,0 bare bones,debt,10,-3.410605131648481e-13
33,34,4,4,2626.3513000000003,0.0,2538.9255000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.5,0.25,27.851500000000033,774.8195999999998,115.63069999999999,537,20.5659,112.61050000000003,121.61840000000001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013369669459167049,3.833872307692308,4.656911428571428,NaN,1.4637142857142855,2.662531944444444,17.931136556018036,70.0,65.0,35.0,131.0,68.66666666666666,0.0,16,0,0,2,5,1.0,136.0,1332.3695,630.3929,663.5889,185,7,0,32,0.2731774326954839,0.12442505337224086,0.5060792873443627,1,225.4289,249.20170000000002,5,0,0.0,0,0,0,0.0,0,0.0,5263.329238709677,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6432820926582778,2,11.266000000000002,32,5252.063238709677,4,-334.7784709677421,4,-699.174,2,-87.42579999999998,0.0,21.57266129032258,2,0,35,35,0 bare bones,debt,10,-3.410605131648481e-13
34,34,4,4,2543.3954,0.0,2454.4436000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.5,0.25,26.32550000000003,787.9780999999999,115.63069999999999,538,26.331500000000002,109.28740000000002,42.0468,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01295066741195655,3.756642253521127,4.72248787878788,NaN,1.4434230769230771,2.7132411764705884,17.3932024593375,66.0,71.0,33.0,133.33333333333334,68.0,0.0,16,3,3,2,8,4.0,133.0,1294.2441999999999,608.5074000000001,640.6438,185,7,0,32,0.2631771909359737,0.1247009249789166,0.4772625766200864,1,222.02939999999995,266.7216,8,0,0.0,0,0,3,0.0,0,0.0,5288.737942857142,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6248417367112469,2,20.0064,32,5268.731542857142,4,-312.6425999999999,4,-671.6464000000001,2,-88.95180000000005,0.0,21.955714285714283,0,0,33,33,0 bare bones,debt,10,-3.410605131648481e-13
35,34,4,4,2471.5579000000002,0.0,2381.6726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,25.39200000000003,800.7681000000002,115.63069999999999,540,37.6638,109.50130000000001,140.2513,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013772216732301903,3.83250882352941,4.675735294117645,NaN,1.4913559999999995,2.6449952380952393,16.87140638555737,68.0,68.0,34.0,130.33333333333334,70.0,0.0,15,2,1,2,4,4.0,133.0,1308.8968999999997,553.9891,608.6718999999999,183,9,0,32,0.28674057071847825,0.12883605479942628,0.5208049491064017,0,222.43349999999998,260.61059999999986,4,0,0.0,0,0,2,0.0,0,0.0,5184.738146153847,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62093235633467,2,39.637299999999996,32,5145.100846153847,4,-284.64878461538467,4,-653.1456000000001,2,-89.88529999999992,0.0,21.651346153846156,0,0,34,34,0 bare bones,debt,10,-3.410605131648481e-13
36,34,4,4,2378.8808,0.0,2287.6609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,24.057400000000037,813.3510000000007,115.63069999999999,541,17.8141,110.49119999999998,67.1764,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012744718370822252,3.860111764705882,4.716605882352943,NaN,1.469070833333333,2.6606314285714263,16.365264193990647,68.0,68.0,34.0,130.66666666666666,70.0,0.0,15,2,2,2,6,4.0,134.0,1282.5023,520.5075,575.871,182,10,0,32,0.29742486506995913,0.1273474906067329,0.4964155665322534,0,221.50189999999998,262.4876,6,0,0.0,0,0,2,0.0,0,0.0,5269.7480799999985,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596660859963833,2,34.25149999999999,32,5235.496579999998,4,-247.94910000000004,4,-635.4738,2,-91.21990000000028,0.0,22.37033999999999,0,0,34,34,0 bare bones,debt,10,-3.410605131648481e-13
37,34,4,4,2312.7333999999996,0.0,2220.1708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,22.71470000000003,825.4448000000006,115.63069999999999,542,44.049499999999995,110.19689999999999,93.7613,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013590774636171532,3.845374242424242,4.6885088235294115,NaN,1.544559090909091,2.6695271428571425,15.874306268170926,68.0,66.0,34.0,131.33333333333334,70.0,0.0,15,0,0,2,3,1.0,136.0,1308.0587000000003,468.14109999999994,536.5336,180,12,0,32,0.3017010650524905,0.13039686176927434,0.5540812300780547,0,220.84720000000002,253.79469999999998,3,0,0.0,0,0,0,0.0,0,0.0,5166.071249999999,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5931379450553718,2,31.068399999999997,32,5135.002849999999,4,-218.24615000000009,4,-624.3385000000001,2,-92.5626000000002,0.0,22.036062499999996,0,0,34,34,0 bare bones,debt,10,-3.410605131648481e-13
38,34,4,4,2217.9331,0.0,2124.3482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.5,0.25,21.692400000000028,837.3924000000002,115.63069999999999,543,16.7812,111.58149999999999,67.94930000000001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013275128004686249,3.8058611111111116,4.717802857142855,NaN,1.5758782608695654,2.6470111111111114,15.398077080125798,70.0,72.0,35.0,133.33333333333334,72.0,0.0,16,0,0,1,5,1.0,136.0,1255.4676000000002,453.3065,509.159,180,12,0,32,0.3070562947317519,0.12757398212073334,0.4568394833134952,2,226.82999999999998,274.02200000000005,6,1,0.0,0,0,0,0.0,0,0.0,5321.308345454548,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5628747353784636,2,14.499299999999998,32,5306.809045454548,4,-178.15286363636363,4,-601.2403999999999,2,-93.58489999999995,0.0,23.168386363636365,0,0,35,35,0 bare bones,debt,10,-3.410605131648481e-13
39,34,4,4,2136.0054000000005,0.0,2041.3403000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.5,0.25,20.612200000000026,848.8291000000002,115.63069999999999,546,17.36,99.28770000000004,144.62560000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013718598848215796,3.8145414285714287,4.703841666666666,NaN,1.5076521739130433,2.604422072072072,14.936134767722027,72.0,70.0,36.0,134.66666666666666,74.0,0.0,15,1,1,0,3,2.0,135.0,1230.2575999999997,423.6847,482.0631,179,13,0,32,0.2786327169586751,0.12643217063905876,0.5161658700855365,1,227.4032,267.0179,3,0,0.0,0,0,1,0.0,0,0.0,5360.190630434783,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545828520304869,2,17.720100000000002,32,5342.470530434783,4,-137.15903913043476,4,-589.8371,2,-94.66509999999994,0.0,23.63817391304348,0,0,36,36,0 bare bones,debt,10,-3.410605131648481e-13
