round,persons_alive,farms_open,bakeries_open,money_in_circulation,money_in_dead_balances,outstanding_debt,peer_lent,government_debt,government_bank_debt,bonds_outstanding,government_arrears,bonds_issued,coupons,bond_rate,government_cash,government_reserve_target,surplus_redistributed,tax_scale,government_outlay,tax_shortfall,tax_policy_step,consumption_tax,consumption_tax_scale,wealth_tax,wealth_tax_base,wealth_tax_scale,clearing_residue,negative_wealth_persons,zero_cash_persons,wealth_gap_meals,wealth_bottom10_meals,wealth_top10_meals,cash_gap_meals,cash_bottom10_meals,cash_top10_meals,invoices_issued,invoices_paid,invoices_open,invoices_overdue,liquidations,refoundings,bad_debt,bank_bailouts,profit_tax,profit_tax_scale,parking_tax_scale,income_tax_accrued,income_tax_charged,wealth_tax_arrears,consumption_tax_rate_now,bracket_top_rate,bracket_bottom_rate,bank_retained_interest,cumulative_interest_paid,cumulative_write_offs,cumulative_credit_refusals,money_created,money_destroyed,credit_demand,tax,enterprise_tax,deposit_interest,buffer_pool,insurance_premiums,insurance_payouts,missed_payments,cash_banks,gi_created,demurrage_destroyed,demurrage_tax,account_fees,fees,trade_arrears,interest_rate,price_bread,price_grain,price_ticket,price_rent,price_wage,wage_bid_producers,bread_baked,bread_sold,grain_harvested,labour_offered,labour_sold,government_labour,unemployed,hungry,without_bread,half_meals,gluttons,bread_stocked,total_capacity,cash_persons,cash_farms,cash_bakeries,land_persons,land_farms,land_banks,landholders,gini_cash_persons,gini_net_wealth_persons,gini_income_persons,persons_below_meal,persons_income,bread_bill,gluttony_attempted,gluttony_refused,tickets_sold,n_greedy,hungry_greedy,hungry_others,cash_greedy,land_greedy,wealth_greedy,wealth_persons,bread_greedy,greedy_loaves,greedy_tickets,ration,tier_multiplier,tier_sold,tier_revenue,n_consumers,n_hoarders,wealth_hoarders,land_hoarders,shares_hoarders,greedy_land,greedy_shares,ticket_revenue,theatre_labour,cash_theatres,theatres_open,dividends,dividend_income_persons,share_price_mean,share_units_per_firm,founders_stake_pct,book_per_unit_mean,share_trades,share_trades_deferred,share_contracts_outstanding,share_seizures,share_volume,founders_stake_mean,outside_holders,forward_value_mean,coop_worker_open,coop_consumer_open,coop_member_open,coop_retained_reserve,coop_buffer_pledged,buffer_pledged_persons,patronage_wages,rebates,membership_capital,reserved_labour,coop_worker_hours,coop_members_worker,coop_members_consumer,worker_members,unemployed_members,unemployed_nonmembers,rebate_income_persons,coop_open,forprofit_open,cash_coops,coop_members,coop_capital,founder_capital,founder_debt,reserve_shortfall_owned,reserve_shortfall_coops,reserve_shortfall_forprofit,dividends_coops,dividends_forprofit,founders_cash,cash_forprofit,gini_net_wealth_all,n_workers,wealth_workers,n_landowners,wealth_landowners,n_farms,wealth_farms,n_bakeries,wealth_bakeries,n_banks,wealth_banks,wealth_government,land_price,deaths,closures,production_target_farms,production_target_bakeries,rung,system,seed,identity
20,512,4,4,61433.54010000002,0.0,2325.4261,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,28.685620680113683,3.4656714373983517,32.151292117512035,23.381080898398857,3.4490884890826576,26.830169387481515,2420.3647999999976,2414.8988000000054,2420.3647999999976,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-99.99669999999996,0.0,2,2560.0,941.8458000000002,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,593.4507,2560.0,941.8458000000002,0.0,269.5,0.0,0.0,0.015,4.308009519230762,4.631470769230765,NaN,NaN,2.450721497120894,2.1976018806936577,1040.0,1040.0,520.0,2031.3333333333333,1042.0,0.0,248,9,9,2,39,33.0,2038.0,41132.10130000002,3653.8039,16054.1842,216,552,0,40,0.39940387397863275,0.44344248931676633,0.5494679775229134,0,4586.120900000013,4480.329899999992,39,0,0.0,0,0,9,0.0,0,0.0,51415.578800000025,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,248,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6611097834447488,472,40473.14420000001,40,10942.434599999999,4,22058.377800000002,4,16070.6842,2,718.8993,-30.0,37.5,0,0,520,520,0 bare bones,sumsy,1,-8.731149137020111e-11
21,512,4,4,63019.63179999994,0.0,1285.9008,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,28.80468060280698,3.4942216652219282,32.29890226802891,24.531868162514712,3.46823564111591,28.000103803630623,2444.426700000019,2420.3648000000007,2444.426700000019,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-101.53859999999997,0.0,2,2560.0,973.9083000000005,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,593.9105999999999,2560.0,973.9083000000005,0.0,269.5,0.0,0.0,0.015,4.348387547892718,4.659821264367853,NaN,NaN,2.836992925430209,2.1316738242728483,1044.0,1044.0,522.0,2035.3333333333335,1046.0,0.0,249,7,7,3,44,26.0,2041.0,42314.96809999998,3627.5374,16483.2157,216,552,0,40,0.4086210058870776,0.44259138989377855,0.5445672949265863,0,4976.130400000005,4539.716599999997,44,0,0.0,0,0,7,0.0,0,0.0,51595.49419999995,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,249,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6651792951847291,472,40692.14239999999,40,10903.351800000002,4,23073.136599999998,4,16501.2157,2,681.2853,-31.5,37.5,0,0,522,522,0 bare bones,sumsy,1,-8.731149137020111e-11
22,512,4,4,64571.477100000026,0.0,313.8755,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,28.67299515620712,3.1095231544526256,31.782518310659743,25.181034770527575,3.10796995306608,28.289004723593656,2522.4026999999933,2444.4267000000123,2522.4026999999933,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-102.58919999999999,0.0,2,2560.0,1008.1546999999999,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,594.4071,2560.0,1008.1546999999999,0.0,269.5,0.0,0.0,0.015,4.368103142857141,4.7817194285714155,NaN,NaN,2.812237452471485,2.0677236095446627,1050.0,1050.0,525.0,2037.0,1052.0,0.0,247,20,20,1,47,46.0,2028.0,43350.9697,3694.2536,16931.846700000002,216,552,0,40,0.4175762481244527,0.4434089476396421,0.5434171596506541,0,4943.3906000000015,4586.508299999998,47,0,0.0,0,0,20,0.0,0,0.0,51696.044300000016,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,247,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6703831687559565,472,40799.65180000002,40,10896.3925,4,24113.3781,4,16951.346700000002,2,643.708,-33.0,37.5,0,0,525,525,0 bare bones,sumsy,1,-8.731149137020111e-11
23,512,4,4,66094.0444,0.0,41.229,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,28.690072550910465,3.353120338778388,32.043192889688854,25.260010302775374,3.331539427344789,28.59154973012016,2483.4080000000017,2522.4026999999865,2483.4080000000017,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-103.14829999999996,0.0,2,2560.0,1037.4327000000008,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,595.7158,2560.0,1037.4327000000008,0.0,269.5,0.0,0.0,0.015,4.370595744680853,4.780286266924568,NaN,NaN,2.7846994530244538,2.005691901258323,1034.0,1034.0,517.0,2026.6666666666667,1036.0,0.0,250,10,10,1,44,33.0,2037.0,43764.89399999998,4470.1866,17263.248,213,555,0,40,0.4122410514049797,0.43783122396750174,0.5516872194826541,0,4863.212800000001,4519.196000000002,44,0,0.0,0,0,10,0.0,0,0.0,51761.3951,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6721510171991372,472,40883.1063,40,10878.288800000002,4,25275.957599999998,4,17284.248,2,606.9437,-34.5,37.5,0,0,517,517,0 bare bones,sumsy,1,-8.731149137020111e-11
24,512,4,4,67586.16240000004,0.0,36.0019,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,28.396680909266014,3.473069627134265,31.86975053640028,24.77898299765241,3.4164506127057215,28.195433610358133,2498.8187000000107,2483.4080000000063,2498.8187000000107,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-103.21579999999996,0.0,2,2560.0,1067.8820000000003,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,565.9064000000001,2560.0,1067.8820000000003,0.0,269.5,0.0,0.0,0.015,4.350765391969407,4.754911472275355,NaN,NaN,2.771847709923666,1.9455211442205729,1046.0,1046.0,523.0,2035.6666666666665,1048.0,0.0,248,26,26,3,63,47.0,2022.0,43898.431999999986,5472.0056,17649.8184,211,557,0,40,0.40506267116286176,0.430996972708662,0.5454451849976036,0,4880.437499999999,4550.9006,63,0,0.0,0,0,26,0.0,0,0.0,51819.932,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,248,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6731123873770206,472,40977.7096,40,10842.222399999999,4,26359.5037,4,17672.3184,2,570.4083,-36.0,37.5,0,0,523,523,0 bare bones,sumsy,1,-8.731149137020111e-11
25,512,4,4,69049.31370000007,0.0,37.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,28.701703084491736,3.6034628751909707,32.305165959682704,25.12511242495693,3.547087173703338,28.672199598660267,2428.108500000006,2498.8186999999907,2428.108500000006,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-103.21579999999996,0.0,2,2560.0,1096.8487000000005,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,539.2741000000001,2560.0,1096.8487000000005,0.0,269.5,0.0,0.0,0.015,4.3439715116279105,4.6823808139535,NaN,NaN,2.7335764023210882,1.887155509893956,1032.0,1032.0,516.0,2018.0,1034.0,0.0,251,16,16,5,51,41.0,2030.0,44049.32660000005,6476.1302,17984.5828,208,560,0,40,0.40733709226059367,0.4327513881830496,0.553205834467754,0,4799.873200000001,4482.978600000004,51,0,0.0,0,0,16,0.0,0,0.0,51858.32660000004,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,251,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785496278647778,472,41081.03490000005,40,10777.2917,4,27476.1302,4,18008.5828,2,543.7741000000001,-37.5,37.5,0,0,516,516,0 bare bones,sumsy,1,-8.731149137020111e-11
26,512,4,4,70482.50359999998,0.0,39.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,28.818275016578305,3.4668507701028717,32.28512578668118,25.072044277200224,3.419905611547693,28.49194988874792,2420.778100000005,2428.1084999999903,2420.778100000005,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-103.21579999999996,0.0,2,2560.0,1126.810099999999,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,526.2257999999999,2560.0,1126.810099999999,0.0,269.5,0.0,0.0,0.015,4.307699420849418,4.6501507722007815,NaN,NaN,2.70780420680796,1.8305408445971376,1036.0,1036.0,518.0,2023.3333333333335,1038.0,0.0,248,8,8,1,41,29.0,2040.0,44142.001899999996,7457.031599999999,18357.2443,207,561,0,40,0.4055691805070456,0.4311360250814935,0.5501414804984166,0,4781.451900000001,4462.776599999997,41,0,0.0,0,0,8,0.0,0,0.0,51913.50190000001,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,248,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6818826347496914,472,41168.431499999984,40,10745.070399999999,4,28494.5316,4,18382.7443,2,530.7257999999999,-39.0,37.5,0,0,518,518,0 bare bones,sumsy,1,-8.731149137020111e-11
27,512,4,4,71887.01359999995,0.0,40.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,29.0590500199044,3.5717880270885596,32.63083804699296,24.841508087140205,3.551221569452667,28.392729656592874,2456.8319000000115,2420.778099999994,2456.8319000000115,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-103.21579999999996,0.0,2,2560.0,1155.49,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,519.8498999999999,2560.0,1155.49,0.0,269.5,0.0,0.0,0.015,4.274041889312982,4.66570973282445,NaN,NaN,2.6841233333333316,1.7756246192592227,1048.0,1048.0,524.0,2038.6666666666667,1050.0,0.0,248,23,23,1,51,49.0,2024.0,44224.192800000026,8410.0445,18732.9264,206,562,0,40,0.3992602565906822,0.4270365868782089,0.5416866918500616,0,4787.386799999998,4479.195900000005,52,1,0.0,0,0,23,0.0,0,0.0,51958.19280000001,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,248,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6838342906109698,472,41176.480700000044,40,10781.7121,4,29485.0445,4,18759.9264,2,524.3498999999999,-40.5,37.5,0,0,524,524,0 bare bones,sumsy,1,-8.731149137020111e-11
28,512,4,4,73264.27900000004,0.0,42.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,29.458527925934693,3.7863819122657443,33.24490983820044,24.97438683441494,3.7528190639542833,28.72720589836922,2395.064799999998,2456.8319000000088,2395.064799999998,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-103.21579999999996,0.0,2,2560.0,1182.734599999999,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,518.4543000000001,2560.0,1182.734599999999,0.0,269.5,0.0,0.0,0.015,4.27174747081712,4.636312840466922,NaN,NaN,2.639366245954695,1.7223558806814463,1028.0,1028.0,514.0,2022.6666666666665,1030.0,0.0,250,7,7,2,43,26.0,2041.0,44323.281699999956,9390.163499999999,19032.3795,204,564,0,40,0.39365356689496456,0.4232954210123254,0.5526491167725089,0,4686.445299999999,4391.3564,43,0,0.0,0,0,7,0.0,0,0.0,51982.28169999997,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6859612737730374,472,41212.15329999995,40,10770.1284,4,30540.1635,4,19060.8795,2,522.9543000000001,-42.0,37.5,0,0,514,514,0 bare bones,sumsy,1,-8.731149137020111e-11
29,512,4,4,74613.21599999996,0.0,43.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,29.372978832761955,3.7283290973916983,33.10130793015365,24.848684667693753,3.667656631907493,28.516341299601248,2395.3078000000046,2395.064799999999,2395.3078000000046,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-103.21579999999996,0.0,2,2560.0,1211.0629999999994,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,521.3203,2560.0,1211.0629999999994,0.0,269.5,0.0,0.0,0.015,4.237693428571433,4.539633904761914,NaN,NaN,2.636173035487961,1.670685204261003,1050.0,1050.0,525.0,2038.3333333333333,1052.0,0.0,248,16,16,1,52,33.0,2032.0,44357.36100000006,10321.360499999999,19413.1742,204,564,0,40,0.3943815926945311,0.42326724242860037,0.5384481516061539,0,4739.657400000002,4449.578100000004,53,1,0.0,0,0,16,0.0,0,0.0,52016.36100000003,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,248,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6896865332847522,472,41264.03010000005,40,10752.330899999997,4,31471.3605,4,19443.1742,2,525.8203,-43.5,37.5,0,0,525,525,0 bare bones,sumsy,1,-8.731149137020111e-11
30,512,4,4,75935.83530000002,0.0,45.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,29.837041641953284,3.790234992761908,33.627276634715194,25.179663398543177,3.7350262224530733,28.91468962099625,2382.7757999999917,2395.3077999999987,2382.7757999999917,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-103.21579999999996,0.0,2,2560.0,1237.3807000000004,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,522.6536,2560.0,1237.3807000000004,0.0,269.5,0.0,0.0,0.015,4.2094363026819925,4.541716091954007,NaN,NaN,2.6116760994263895,1.6205646481331724,1044.0,1044.0,522.0,2030.6666666666667,1046.0,0.0,249,12,12,1,43,35.0,2036.0,44463.435899999946,11199.062399999999,19750.683399999998,202,566,0,40,0.3922797345543545,0.4213220027885838,0.5455277238975835,0,4696.726400000001,4394.6515,43,0,0.0,0,0,12,0.0,0,0.0,52047.43589999995,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,249,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923442734198131,472,41338.25419999996,40,10709.181700000003,4,32424.0624,4,19782.183399999998,2,527.1536,-45.0,37.5,0,0,522,522,0 bare bones,sumsy,1,-8.731149137020111e-11
31,512,4,4,77231.71970000006,0.0,46.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,29.873153836577725,3.959423304602397,33.83257714118012,24.845094363401667,3.912791612579919,28.757885975981587,2333.9146000000064,2382.7757999999876,2333.9146000000064,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-103.21579999999996,0.0,2,2560.0,1264.1156000000005,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,523.3145,2560.0,1264.1156000000005,0.0,269.5,0.0,0.0,0.015,4.339881417624526,4.448112260536411,NaN,NaN,3.27000382409173,10.708228262617766,1044.0,1044.0,522.0,2034.6666666666667,1046.0,0.0,249,8,8,2,41,32.0,2040.0,45108.48429999994,11560.2688,20039.6521,200,568,0,40,0.38180392969142796,0.4129722294647098,0.5461131162028465,0,5371.884599999995,4530.836200000005,41,0,0.0,0,0,8,0.0,0,0.0,52617.484299999924,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,249,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6886797635529238,472,41868.01649999996,40,10749.467799999999,4,32860.2688,4,20072.6521,2,527.8145,-46.5,37.5,0,0,522,522,0 bare bones,sumsy,1,-8.731149137020111e-11
32,512,4,4,78501.69199999995,0.0,48.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,29.24556279219168,3.7566364824016074,33.00219927459329,24.06054084648291,3.7166008262902683,27.777141672773176,2485.9909000000102,2333.914599999995,2485.9909000000102,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-103.21579999999996,0.0,2,2560.0,1290.0276999999983,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,523.5264999999999,2560.0,1290.0276999999983,0.0,269.5,0.0,0.0,0.015,4.418039388145314,4.73038413001914,NaN,NaN,3.307944370228968,10.962199805589972,1046.0,1046.0,523.0,2037.3333333333335,1048.0,0.0,248,17,17,2,50,40.0,2031.0,45667.988600000026,11875.9428,20434.234099999998,199,569,0,40,0.37584842477021985,0.4089107757768766,0.5443572525911304,0,5406.773499999989,4621.269199999999,50,0,0.0,0,0,17,0.0,0,0.0,53139.48860000005,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,248,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687293349552625,472,42317.254199999996,40,10822.2344,4,33213.442800000004,4,20468.734099999998,2,528.0264999999999,-48.0,37.5,0,0,523,523,0 bare bones,sumsy,1,-8.731149137020111e-11
33,512,4,4,79746.35009999994,0.0,49.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,28.769137879298807,3.7543636471632724,32.523501526462084,23.728979412807895,3.697842257571264,27.426821670379155,2445.121500000006,2485.9909000000007,2445.121500000006,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,-103.21579999999996,0.0,2,2560.0,1315.3419000000006,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,524.8823,2560.0,1315.3419000000006,0.0,269.5,0.0,0.0,0.015,4.437281695568399,4.688095375722555,NaN,NaN,3.288403269230777,10.633333811422274,1038.0,1038.0,519.0,2028.3333333333333,1040.0,0.0,249,20,20,3,52,45.0,2027.0,46215.00110000001,12307.239899999999,20699.2268,197,571,0,40,0.3719086075206024,0.4047318993969853,0.5510355362394741,0,5348.910900000009,4605.898399999998,52,0,0.0,0,0,20,0.0,0,0.0,53611.501099999965,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,5120.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,249,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6860724488268115,472,42756.526699999995,40,10854.974399999997,4,33719.7399,4,20735.2268,2,529.3823,-49.5,37.5,0,0,519,519,0 bare bones,sumsy,1,-8.731149137020111e-11
