round,persons_alive,farms_open,bakeries_open,money_in_circulation,money_in_dead_balances,outstanding_debt,peer_lent,government_debt,government_bank_debt,bonds_outstanding,government_arrears,bonds_issued,coupons,bond_rate,government_cash,bank_retained_interest,cumulative_interest_paid,cumulative_write_offs,cumulative_credit_refusals,money_created,money_destroyed,credit_demand,tax,enterprise_tax,deposit_interest,buffer_pool,insurance_premiums,insurance_payouts,missed_payments,cash_banks,gi_created,demurrage_destroyed,demurrage_tax,account_fees,fees,trade_arrears,interest_rate,price_bread,price_grain,price_ticket,price_rent,price_wage,wage_bid_producers,bread_baked,bread_sold,grain_harvested,labour_offered,labour_sold,government_labour,unemployed,hungry,without_bread,half_meals,gluttons,bread_stocked,total_capacity,cash_persons,cash_farms,cash_bakeries,land_persons,land_farms,land_banks,landholders,gini_cash_persons,gini_net_wealth_persons,gini_income_persons,persons_below_meal,persons_income,bread_bill,gluttony_attempted,gluttony_refused,tickets_sold,n_greedy,hungry_greedy,hungry_others,cash_greedy,land_greedy,wealth_greedy,wealth_persons,bread_greedy,greedy_loaves,greedy_tickets,ration,tier_multiplier,tier_sold,tier_revenue,n_consumers,n_hoarders,wealth_hoarders,land_hoarders,shares_hoarders,greedy_land,greedy_shares,ticket_revenue,theatre_labour,cash_theatres,theatres_open,dividends,dividend_income_persons,share_price_mean,share_units_per_firm,founders_stake_pct,book_per_unit_mean,share_trades,share_trades_deferred,share_contracts_outstanding,share_seizures,share_volume,founders_stake_mean,outside_holders,forward_value_mean,coop_worker_open,coop_consumer_open,coop_member_open,coop_retained_reserve,coop_buffer_pledged,buffer_pledged_persons,patronage_wages,rebates,membership_capital,reserved_labour,coop_worker_hours,coop_members_worker,coop_members_consumer,worker_members,unemployed_members,unemployed_nonmembers,rebate_income_persons,coop_open,forprofit_open,cash_coops,coop_members,coop_capital,founder_capital,founder_debt,reserve_shortfall_owned,reserve_shortfall_coops,reserve_shortfall_forprofit,dividends_coops,dividends_forprofit,founders_cash,cash_forprofit,gini_net_wealth_all,n_workers,wealth_workers,n_landowners,wealth_landowners,n_farms,wealth_farms,n_bakeries,wealth_bakeries,n_banks,wealth_banks,wealth_government,land_price,deaths,closures,production_target_farms,production_target_bakeries,variant,system,seed,identity,seconds,government_reserve_target,surplus_redistributed,tax_scale,government_outlay,tax_shortfall,tax_policy_step,consumption_tax,consumption_tax_scale,wealth_tax,wealth_tax_base,wealth_tax_scale,wealth_tax_arrears,consumption_tax_rate_now,bracket_top_rate,bracket_bottom_rate
99,64,3,3,17137.715999999997,0.0,51.9015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,3759.5361,0.0,-314.1689999999998,0.0,268,320.0,312.02959999999996,0.0,155.80879999999996,0.0,0.0,0.0,0.0,0.0,0,97.2125,320.0,312.02959999999996,118.12540000000003,45.5,0.0,0.0,0.05,5.081445528455285,5.84847101449276,3.1855653846153844,NaN,4.081731229762735,8.252320770885103,138.0,123.0,69.0,254.66666666666666,217.0,25.0,9,0,0,1,2,1.0,256.0,8539.506500000001,1676.1199,2134.7176,26,70,0,5,0.30346405172096325,0.6017420293976992,0.29388539167097005,0,1069.2511000000002,625.0178000000001,2,0,130.0,0,0,0,0.0,0,0.0,25473.200090481918,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,414.1235,52.0,930.6234,2,125.6138,87.93009999999998,3.0502819512659998,640.0,51.09375,1.61820525390625,0,0,0.0,0,0.0,327.0,25,5.6830771484375004,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9,0.0,0,8,0.0,0,0.0,2325.5462,45.5809,34.54532375164604,0.0,34.54532375164604,0.0,125.6138,5317.993000000001,4741.4609,0.6502096886835838,59,19718.28216094551,5,5754.917929536408,3,0.0,3,0.0,2,97.2125,3759.5361,50.62499999999998,0,0,69,69,"no greed, equilibrium start",sumsy,2,0.0,6.254740923,,,,,,,,,,,,,,,
100,64,3,3,17145.5162,0.0,45.8662,2.0424,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,3775.097,0.0,-314.68809999999974,0.0,268,320.0,312.19980000000004,2.0424,163.03969999999995,0.0,0.0,0.0,0.0,0.0,0,97.0658,320.0,312.19980000000004,118.0452,45.5,0.0,0.0,0.05,4.891268613138685,5.876855384615382,3.187264566929135,NaN,4.070677078227716,8.00475114775855,130.0,137.0,65.0,254.66666666666666,209.0,25.0,10,0,0,1,6,5.0,256.0,8504.4783,1646.6299,2144.6459999999997,26,70,0,5,0.30950708217604594,0.6033198674002893,0.31913800472265264,0,1035.0095000000006,670.1037999999999,6,0,127.0,0,0,0,0.0,0,0.0,25438.171890481928,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,404.7826000000002,52.0,977.5992,2,149.98360000000002,104.98910000000004,3.0502819512659998,640.0,51.09375,1.6235595898437494,0,0,0.0,0,0.0,327.0,25,5.7210278320312495,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10,0.0,0,8,0.0,0,0.0,2325.5462,37.9503,0.0,0.0,0.0,0.0,149.98360000000002,5286.007899999999,4768.8751,0.6516247656339449,59,19699.968460945518,5,5738.203429536408,3,0.0,3,0.0,2,97.0658,3775.097,50.62499999999998,0,0,65,65,"no greed, equilibrium start",sumsy,2,0.0,6.254740923,,,,,,,,,,,,,,,
1,64,3,3,14731.685000000001,0.0,1737.6825000000003,218.9325,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,131.318,0.0,0.0,0.0,0,320.0,263.2448,218.9325,133.11280000000002,0.0,0.0,0.0,0.0,0.0,0,33.8684,320.0,263.2448,130.72560000000001,45.5,0.0,0.0,0.0,6.75,7.020000000000001,2.6999999999999984,NaN,4.942553097345125,5.292000000000001,60.0,8.0,30.0,256.0,113.0,25.0,35,0,0,0,7,1.0,256.0,12660.8227,591.7107,885.4548,66,30,0,11,0.4576932240696727,0.43131736196659065,0.5813745588697394,0,657.0490000000002,54.0,7,0,64.0,0,0,0,0.0,0,0.0,25160.617927354793,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,172.7999999999999,26.0,428.5104,2,7.9548000000000005,5.5676000000000005,2.357963352298376,640.0,71.40625,0.37220232421875005,33,0,0.0,0,4066.305671711539,457.0,22,1.3868210005032726,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,35,0.0,0,8,0.0,0,0.0,124.62,124.62,222.62520000000004,0.0,222.62520000000004,0.0,7.9548000000000005,5183.937500000001,1905.6759,0.5064667388776789,53,17718.728497540273,11,7441.889429814525,3,0.0,3,0.0,2,33.8684,37.00550000000001,50.62500000000001,0,0,30,30,"no greed, equilibrium start",sumsy,3,0.0,25.336226042,,,,,,,,,,,,,,,
2,64,3,3,14787.177600000003,0.0,2893.1299000000004,331.08000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,162.0105,0.0,-2.1893000000000002,0.0,7,320.0,264.50739999999996,1714.8893000000003,131.09480000000002,0.0,0.0,0.0,0.0,0.0,0,68.7067,320.0,264.50739999999996,131.09480000000002,45.5,0.0,0.0,0.029308348463567533,6.418115037593984,7.44556875,2.7416202380952406,NaN,4.640031210191078,5.13324,96.0,133.0,48.0,256.0,157.0,25.0,24,0,0,2,5,3.0,256.0,12052.544700000002,711.4266,1303.4727,48,48,0,8,0.4731940100427505,0.45827057102066115,0.40618028124193195,0,839.3385999999996,853.6092999999998,5,0,84.0,0,0,0,0.0,0,0.0,26277.927234776176,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,230.29610000000022,34.0,489.0164,2,0.0,0.0,2.0874378649053957,640.0,70.25390625,0.5038772851562501,35,0,0.0,0,972.7343443905559,449.625,22,2.4844932006305354,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,0.0,0,8,0.0,0,0.0,430.37510000000003,449.469,580.360007964599,0.0,580.360007964599,0.0,0.0,4817.8923,2503.9157,0.5281191912719099,56,20290.058300006214,8,5987.868934769959,3,0.0,3,0.0,2,68.7067,72.4136,50.624999999999986,0,0,48,48,"no greed, equilibrium start",sumsy,3,0.0,25.336226042,,,,,,,,,,,,,,,
3,64,3,3,14841.499499999996,0.0,3639.5674999999997,34.8127,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,199.5404,0.0,-7.580000000000001,0.0,9,320.0,265.67810000000003,563.1193000000001,134.1971,0.0,0.0,0.0,0.0,0.0,0,86.0536,320.0,265.67810000000003,131.28999999999996,45.5,0.0,0.0,0.01783514816766142,6.299923703703702,7.21757230769231,2.744626829268293,NaN,4.640755693510089,4.979242800000001,130.0,135.0,65.0,253.33333333333331,190.0,25.0,15,0,0,0,6,4.0,256.0,11965.067700000003,725.4355,1335.2316,31,65,0,6,0.4776559221066923,0.47668199039533543,0.29417834792260544,0,994.3576999999998,850.4896999999997,6,0,82.0,0,0,0,0.0,0,0.0,27149.422618011533,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,225.0594,33.0,530.1707,2,9.689499999999999,6.782699999999999,2.329667191520432,640.0,69.4140625,0.5445846093749999,28,0,0.0,0,278.58105587294585,444.25,22,3.1185239008972796,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0.0,0,8,0.0,0,0.0,430.37510000000003,461.49659999999994,1398.2684782245205,0.0,1398.2684782245205,0.0,9.689499999999999,4847.0104,2590.8378000000002,0.543282014198037,58,22166.11047915712,6,4983.312138854412,3,0.0,3,0.0,2,86.0536,114.65910000000001,50.624999999999986,0,0,65,65,"no greed, equilibrium start",sumsy,3,0.0,25.336226042,,,,,,,,,,,,,,,
4,64,3,3,14894.949700000001,0.0,3713.2677000000012,166.2229,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,239.5535,0.0,-13.043800000000003,0.0,15,320.0,266.5498,1678.6161000000002,135.8878,0.0,0.0,0.0,0.0,0.0,0,94.46709999999999,320.0,266.5498,131.33300000000003,45.5,0.0,0.0,0.05,6.13472170542636,7.102895522388063,2.7947560975609766,NaN,4.5171646954944595,4.829865515999999,134.0,129.0,67.0,256.0,194.0,25.0,14,0,0,2,5,2.0,256.0,11845.667999999998,838.9839,1298.0788,29,67,0,5,0.47466634743604175,0.49563938466409874,0.28881807325849307,0,991.5965999999996,791.3791000000004,5,0,82.0,0,0,0,0.0,0,0.0,28033.050224282288,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,229.17000000000007,33.0,578.1984,2,15.1829,10.628199999999998,2.2674186375551333,640.0,67.890625,0.6010210937499998,19,0,0.0,0,525.3498509102621,434.5,22,3.5920656872733145,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,14,0.0,0,8,0.0,0,0.0,562.7498,603.1939,1382.7656226372098,0.0,1382.7656226372098,0.0,15.1829,4768.002,2715.2611,0.5593631142456996,59,23299.51439228742,5,4733.535831994866,3,0.0,3,0.0,2,94.46709999999999,159.38780000000003,50.624999999999986,0,0,67,67,"no greed, equilibrium start",sumsy,3,0.0,25.336226042,,,,,,,,,,,,,,,
5,64,3,3,14947.319900000004,0.0,3530.2669000000005,24.1456,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,282.687,0.0,-19.877600000000015,0.0,33,320.0,267.6298,3803.7358000000004,137.6763,0.0,0.0,0.0,0.0,0.0,0,99.21430000000001,320.0,267.6298,131.42640000000003,45.5,0.0,0.0,0.028261404299782876,5.985107812499998,6.998696969696972,2.811391666666667,NaN,4.345418774350329,4.684969550520001,132.0,128.0,66.0,253.33333333333331,193.0,25.0,15,0,0,1,2,1.0,256.0,11847.601099999998,823.8528,1265.1704,29,67,0,5,0.4802468483735922,0.4997426423253013,0.2994741838645165,0,953.8954999999996,766.0937999999998,2,0,84.0,0,0,0,0.0,0,0.0,27966.54006815556,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,236.15690000000004,34.0,628.7943,2,20.8322,14.582199999999998,2.2880956773741326,640.0,66.58203125,0.6346442382812497,16,0,0.0,0,257.3281916836836,426.125,22,3.90425830587275,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0.0,0,8,0.0,0,0.0,562.7498,594.5028000000001,1306.6223328486424,0.0,1306.6223328486424,0.0,20.8322,4794.615500000001,2717.8175,0.5626662971897505,59,23252.67463616069,5,4713.865431994866,3,0.0,3,0.0,2,99.21430000000001,207.2369,50.624999999999986,0,0,66,66,"no greed, equilibrium start",sumsy,3,0.0,25.336226042,,,,,,,,,,,,,,,
6,64,3,3,14998.5716,0.0,3648.7640000000015,326.8509,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,329.5021,0.0,-26.577200000000015,0.0,46,320.0,268.7483,2821.0338000000006,140.24439999999996,0.0,0.0,0.0,0.0,0.0,0,101.21209999999999,320.0,268.7483,131.53809999999996,45.5,0.0,0.0,0.013333214615290537,5.836367164179098,6.8873453125000035,2.8086024390243898,NaN,4.204302300116351,4.5444204640044,128.0,134.0,64.0,254.66666666666666,188.0,25.0,16,0,0,1,5,3.0,256.0,11499.046599999998,875.0138999999999,1523.1655999999998,29,67,0,5,0.4630538970617786,0.5136639910137868,0.31833300489038097,0,912.6946999999996,782.0731999999991,5,0,82.0,0,0,0,0.0,0,0.0,28555.69930520219,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,230.30539999999996,33.0,670.6313,2,29.0196,20.313399999999994,2.505287754922303,640.0,65.80078125,0.7363214648437496,19,0,0.0,0,151.29412999329122,421.125,22,4.100021439504486,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0.0,0,8,0.0,0,0.0,871.2811,887.3096,808.6111275323451,0.0,808.6111275323451,0.0,29.0196,4496.4047,3068.8108,0.5746681125256861,59,24081.028112866454,5,4474.671192335734,3,0.0,3,0.0,2,101.21209999999999,258.7676,50.624999999999986,0,0,64,64,"no greed, equilibrium start",sumsy,3,0.0,25.336226042,,,,,,,,,,,,,,,
7,64,3,3,15048.430500000006,0.0,3442.3943,18.3248,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,379.0248,0.0,-36.15800000000001,0.0,49,320.0,270.1411,741.1982,142.00289999999998,0.0,0.0,0.0,0.0,0.0,0,103.24510000000001,320.0,270.1411,131.7099,45.5,0.0,0.0,0.01857262949636554,5.691527737226284,6.754760606060608,2.8619333333333334,NaN,4.120012686567163,4.408087850084268,132.0,137.0,66.0,254.66666666666666,193.0,25.0,15,0,0,0,8,4.0,256.0,11448.234900000003,865.7999,1536.6222,29,67,0,5,0.4750485589868094,0.5067117001656034,0.3000188742890757,0,918.1592000000002,779.739300000001,8,0,84.0,0,0,0,0.0,0,0.0,27788.080245950558,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,240.4024,34.0,715.5036,2,34.3104,24.0171,2.399330829287219,640.0,63.671875,0.7790377148437496,27,0,0.0,0,316.159648514813,407.5,22,4.379652750442955,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0.0,0,8,0.0,0,0.0,882.4369,855.2478000000001,826.6509827210757,0.0,826.6509827210757,0.0,34.3104,4529.1609,3117.9257,0.5684503345869201,59,23376.117782512058,5,4411.962463438501,3,0.0,3,0.0,2,103.24510000000001,313.0059,50.624999999999986,0,0,66,66,"no greed, equilibrium start",sumsy,3,0.0,25.336226042,,,,,,,,,,,,,,,
8,64,3,3,15097.4608,0.0,3354.201000000001,86.79079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,431.0661,0.0,-45.37070000000002,0.0,49,320.0,270.9696999999999,86.79079999999999,143.65529999999995,0.0,0.0,0.0,0.0,0.0,0,104.0735,320.0,270.9696999999999,131.58479999999997,45.5,0.0,0.0,0.05,5.557017021276584,6.638035294117646,2.8444190476190476,NaN,3.9877350578013298,4.275845214581739,136.0,141.0,68.0,256.0,197.0,25.0,14,0,0,0,8,9.0,256.0,11402.738500000001,855.3113000000001,1545.3772,28,68,0,5,0.48371773820495,0.5074787743324247,0.29226841114381164,0,909.7060000000002,783.5393999999984,8,0,84.0,0,0,0,0.0,0,0.0,27318.86385088698,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,238.93120000000002,34.0,758.8942,2,40.236000000000004,28.165100000000006,2.350617197438863,640.0,62.5390625,0.8202970117187497,18,0,0.0,0,166.81093585414402,400.25,22,4.645693961667215,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,14,0.0,0,8,0.0,0,0.0,882.4369,890.7357000000001,864.7978397557664,0.0,864.7978397557664,0.0,40.236000000000004,4545.543600000001,3159.5827,0.5689867826553696,59,22938.383710299313,5,4380.48014058767,3,0.0,3,0.0,2,104.0735,369.7628,50.624999999999986,0,0,68,68,"no greed, equilibrium start",sumsy,3,0.0,25.336226042,,,,,,,,,,,,,,,
9,64,3,3,15145.645599999996,0.0,3503.8899000000006,382.1704,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,485.5083,0.0,-54.89090000000003,0.0,68,320.0,271.81519999999995,4813.711300000002,145.34160000000003,0.0,0.0,0.0,0.0,0.0,0,104.52590000000001,320.0,271.81519999999995,131.4634,45.5,0.0,0.0,0.05,5.418067741935481,6.472752941176473,2.825601190476192,NaN,3.8357171778809875,4.147569858144287,136.0,124.0,68.0,256.0,197.0,25.0,14,0,0,2,4,3.0,256.0,11102.4851,843.862,1810.8621,28,68,0,5,0.46916534915570374,0.5282168610739244,0.2894045307489945,0,886.0627000000002,671.8403999999996,4,0,84.0,0,0,0,0.0,0,0.0,27539.64930305991,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,237.35050000000012,34.0,798.4022,2,46.2607,32.3824,2.4869214849726364,640.0,61.07421875,0.9112476171874999,25,0,0.0,0,153.38558665074547,390.875,22,4.677462831485265,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,14,0.0,0,8,0.0,0,0.0,1236.6246999999998,1217.2637,532.9810035829425,0.0,532.9810035829425,0.0,46.2607,4281.3255,3453.1263,0.5868731429628851,59,23385.83843099229,5,4153.810872067616,3,0.0,3,0.0,2,104.52590000000001,428.92060000000004,50.624999999999986,0,0,68,68,"no greed, equilibrium start",sumsy,3,0.0,25.336226042,,,,,,,,,,,,,,,
10,64,3,3,15192.699100000002,0.0,3280.5002000000004,28.201999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,544.8298,0.0,-67.62940000000002,0.0,68,320.0,272.94650000000007,28.201999999999998,149.58639999999997,0.0,0.0,0.0,0.0,0.0,0,106.1173,320.0,272.94650000000007,131.41449999999995,45.5,0.0,0.0,0.011500346906034156,5.275368613138683,6.437459999999999,2.7907130952380945,NaN,3.90790295698925,5.521880858531984,130.0,137.0,65.0,253.33333333333331,191.00000000000003,25.0,15,0,0,0,6,6.0,256.0,11107.3113,827.4422,1805.705,28,68,0,5,0.4844997860497071,0.5225928256847849,0.31998468777041933,0,876.5809,722.7254999999996,6,0,84.0,0,0,0,0.0,0,0.0,26707.367413703803,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,234.41989999999996,34.0,801.2935,2,60.5719,42.4001,2.357963030020275,640.0,59.98046875,0.9412162890624999,33,0,0.0,0,161.2259238861283,383.875,22,4.819474678491378,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0.0,0,8,0.0,0,0.0,1236.6246999999998,1170.7148,389.51937754458504,0.0,389.51937754458504,0.0,60.5719,4373.7217,3434.4407,0.581790068416949,59,22540.98041485271,5,4166.386998851095,3,0.0,3,0.0,2,106.1173,492.9577,50.624999999999986,0,0,65,65,"no greed, equilibrium start",sumsy,3,0.0,25.336226042,,,,,,,,,,,,,,,
11,64,3,3,15238.806600000004,0.0,3088.4049999999997,60.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,601.4906,0.0,-79.85539999999999,0.0,69,320.0,273.89250000000004,107.5491,146.18120000000008,0.0,0.0,0.0,0.0,0.0,0,106.37620000000001,320.0,273.89250000000004,131.30280000000002,45.5,0.0,0.0,0.05,5.392464925373135,6.474007462686567,2.8167488095238093,NaN,3.9544867611828436,6.900841741293712,134.0,134.0,67.0,256.0,195.0,25.0,14,0,0,2,8,6.0,256.0,11081.583700000005,825.2868999999998,1836.5925,28,68,0,5,0.49378811924125077,0.5224290179247559,0.3211142031757759,0,901.8336000000003,722.5903000000001,8,0,84.0,0,0,0,0.0,0,0.0,26161.60553952029,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,236.60689999999997,34.0,787.4766999999999,2,49.5952,34.71690000000001,2.2909327420938097,640.0,58.02734375,0.9777473437499999,21,0,0.0,0,153.1763893990032,371.375,22,4.89717667676456,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,14,0.0,0,8,0.0,0,0.0,1283.2687999999998,1155.4588000000003,417.26160467741994,0.0,417.26160467741994,0.0,49.5952,4423.075699999999,3449.3560999999995,0.5815251737362561,59,22016.717507059744,5,4144.888032460548,3,0.0,3,0.0,2,106.37620000000001,554.3340999999999,50.624999999999986,0,0,67,67,"no greed, equilibrium start",sumsy,3,0.0,25.336226042,,,,,,,,,,,,,,,
12,64,3,3,15283.270999999999,0.0,3132.8436,300.4823,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,655.2081,0.0,-91.88089999999998,0.0,85,320.0,275.5356,3489.0301000000004,145.93200000000002,0.0,0.0,0.0,0.0,0.0,0,106.5265,320.0,275.5356,131.6055,45.5,0.0,0.0,0.05,5.397310236220473,6.436065671641794,2.8448166666666643,NaN,3.86190081738742,6.693816489054901,134.0,127.0,67.0,253.33333333333331,195.0,25.0,14,0,0,2,5,2.0,256.0,10849.4623,830.6704,2060.509,28,68,0,5,0.4903001360894632,0.5256065437099253,0.31877795015539734,1,887.7683999999996,685.4584,5,0,84.0,0,0,0,0.0,0,0.0,26209.538369779428,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,238.96459999999982,34.0,780.8947000000001,2,47.7552,33.42850000000001,2.3801694081600426,640.0,57.0703125,1.0548645117187498,15,0,0.0,0,88.22700744249542,365.25,22,4.942090311787703,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,14,0.0,0,8,0.0,0,0.0,1557.8685,1376.7349000000004,209.9291592201219,0.0,209.9291592201219,0.0,47.7552,4197.911,3672.0741,0.584264496627867,59,22261.388967076866,5,3948.149402702562,3,0.0,3,0.0,2,106.5265,612.7672,50.624999999999986,0,0,67,67,"no greed, equilibrium start",sumsy,3,0.0,25.336226042,,,,,,,,,,,,,,,
13,64,3,3,15327.073499999995,0.0,2883.603300000001,21.8273,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,711.5702,0.0,-106.07229999999998,0.0,86,320.0,276.1975,32.7966,149.86969999999994,0.0,0.0,0.0,0.0,0.0,0,107.738,320.0,276.1975,131.347,45.5,0.0,0.0,0.016248884065816135,5.266500000000001,6.443786153846159,2.8002380952380967,NaN,3.7785672726772965,6.493001994383253,130.0,136.0,65.0,253.33333333333331,190.99999999999997,25.0,15,0,0,1,8,3.0,256.0,10842.879299999999,838.259,2054.3757,28,68,0,6,0.4952815010988365,0.558090415119554,0.3349415131878395,0,856.7983000000002,716.2440000000001,8,0,84.0,0,0,0,0.0,0,0.0,28742.800285717305,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,235.2200000000001,34.0,772.2513,2,61.739599999999996,43.21730000000001,2.9107713839291596,640.0,56.54296875,1.0870780859375,14,0,0.0,0,102.69014561070972,361.875,22,5.89385118923871,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0.0,0,8,0.0,0,0.0,1557.8685,1304.3318,174.9553476664749,0.0,174.9553476664749,0.0,61.739599999999996,4275.101000000001,3664.8860000000004,0.612676616976771,58,22423.071537988013,6,6319.728747729289,3,0.0,3,0.0,2,107.738,673.8449,50.624999999999986,0,0,65,65,"no greed, equilibrium start",sumsy,3,0.0,25.336226042,,,,,,,,,,,,,,,
14,64,3,3,15369.8443,0.0,2633.8655000000003,22.423000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,765.4193,0.0,-119.49289999999995,0.0,86,320.0,277.22919999999993,22.423000000000002,146.71650000000002,0.0,0.0,0.0,0.0,0.0,0,107.8345,320.0,277.22919999999993,131.30730000000003,45.5,0.0,0.0,0.05,5.176287969924813,6.353430882352943,2.7807678571428567,NaN,3.66806180203046,6.298211934551755,136.0,133.0,68.0,254.66666666666666,197.0,25.0,14,0,0,2,5,5.0,256.0,10859.076000000001,853.6521,2020.9454999999998,28,68,0,6,0.5037480122618165,0.5408053330194038,0.32222803709534453,0,857.2174000000001,688.4463000000001,5,0,84.0,0,0,0,0.0,0,0.0,26314.298162772775,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,233.58449999999996,34.0,762.9168999999999,2,51.361900000000006,35.95270000000001,2.4678300122603076,640.0,55.8203125,1.11534994140625,9,0,0.0,0,68.06606635096684,357.25,22,5.690868899199429,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,14,0.0,0,8,0.0,0,0.0,1557.8685,1231.433,226.30403620683518,0.0,226.30403620683518,0.0,51.361900000000006,4291.2492,3637.5145,0.5973121309010112,58,20086.691839381,6,6227.606323391778,3,0.0,3,0.0,2,107.8345,732.4096000000001,50.625,0,0,68,68,"no greed, equilibrium start",sumsy,3,0.0,25.336226042,,,,,,,,,,,,,,,
15,64,3,3,15411.887800000002,0.0,2378.4745000000007,17.8928,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,821.2201,0.0,-132.13729999999987,0.0,87,320.0,277.9565000000002,34.5566,148.60440000000003,0.0,0.0,0.0,0.0,0.0,0,107.3873,320.0,277.9565000000002,131.10660000000004,45.5,0.0,0.0,0.05,5.099723134328358,6.266604615384613,2.755926190476192,NaN,3.6147313765434617,6.240198745378806,130.0,134.0,65.0,253.33333333333331,191.0,25.0,15,0,0,0,5,6.0,256.0,10855.834199999998,859.7952,2014.4932,28,68,0,6,0.50857353303397,0.5618329347645825,0.341792995701127,1,825.2081999999996,683.3629,5,0,84.0,0,0,0,0.0,0,0.0,29066.218494490673,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,231.49780000000013,34.0,753.1578,2,58.323899999999995,40.82609999999999,3.0404868348614587,640.0,55.41015625,1.1470016796875,14,0,0.0,0,80.437460035016,354.625,22,5.7751620851600345,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0.0,0,8,0.0,0,0.0,1557.8685,1152.8828,59.875368565244344,0.0,59.875368565244344,0.0,58.323899999999995,4301.5191,3627.4462,0.6159753218351229,58,21857.457442291456,6,7208.761052199212,3,0.0,3,0.0,2,107.3873,792.926,50.62500000000001,0,0,65,65,"no greed, equilibrium start",sumsy,3,0.0,25.336226042,,,,,,,,,,,,,,,
